time,position,rotation,velocity
36.17,"[16.646290870385403, 1.8795865852009086, 0.0]","[0.0, 0.0, 0.05050673038065199]","[0.5, 0.0, -0.08156560273499917]"
36.37,"[16.746329225682715, 1.8838570771843828, 0.0]","[0.0, 0.0, 0.03480450497768418]","[0.5, 0.0, -0.07778026931615853]"
36.57,"[16.84641673999289, 1.886589417419088, 0.0]","[0.0, 0.0, 0.019892996772019247]","[0.5, 0.0, -0.07419980884914755]"
36.77,"[16.946531610370336, 1.8878544202165917, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, -0.07081246884782334]"
36.97,"[17.046640846422207, 1.8877292378506534, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, -0.06756971149394239]"
37.171,"[17.147232182160536, 1.8862778413018693, 0.0]","[0.0, 0.0, -0.021007970142950815]","[0.5, 0.0, -0.06441938635756073]"
37.371,"[17.247280317340966, 1.8835417483231673, 0.0]","[0.0, 0.0, -0.03371916586573891]","[0.5, 0.0, -0.06139838587356768]"
37.571,"[17.34727698957624, 1.8795685949684615, 0.0]","[0.0, 0.0, -0.0458412122326171]","[0.5, 0.0, -0.05851295109692021]"
37.771,"[17.447209027978115, 1.8744134377524027, 0.0]","[0.0, 0.0, -0.0574307432243019]","[0.5, 0.0, -0.05576119009249518]"
37.971,"[17.547067647707628, 1.8681297045081446, 0.0]","[0.0, 0.0, -0.06851021215662446]","[0.5, 0.0, -0.05313770668320311]"
38.171,"[17.646847357520667, 1.860769010472614, 0.0]","[0.0, 0.0, -0.0790904802999539]","[0.5, 0.0, -0.050640244975863564]"
