time,position,rotation,velocity
39.777,"[4.928940764152775, -8.963242549242183, 0.0]","[0.0, 0.0, -2.8842812778570206]","[0.5, 0.0, -0.015000849376702917]"
39.977,"[4.832172334273009, -8.988562000491743, 0.0]","[0.0, 0.0, -2.8870033225622165]","[0.5, 0.0, -0.014479378776012686]"
40.177,"[4.735335955000922, -9.013623174891398, 0.0]","[0.0, 0.0, -2.889618181314586]","[0.5, 0.0, -0.013985711867611482]"
40.377,"[4.638434338586621, -9.038435066683686, 0.0]","[0.0, 0.0, -2.892129249370002]","[0.5, 0.0, -0.01351918787181967]"
40.577,"[4.541470833554495, -9.063007290408665, 0.0]","[0.0, 0.0, -2.8945372833872596]","[0.5, 0.0, -0.013079953917875508]"
40.777,"[4.444448866240176, -9.087348974197269, 0.0]","[0.0, 0.0, -2.8968532353401293]","[0.5, 0.0, -0.012665032795521202]"
40.978,"[4.346888082146877, -9.111588308743178, 0.0]","[0.0, 0.0, -2.8990980336745853]","[0.5, 0.0, -0.012270057905282083]"
41.178,"[4.249757531140049, -9.13549209429113, 0.0]","[0.0, 0.0, -2.901248520736703]","[0.5, 0.0, -0.011899524379527016]"
41.378,"[4.152576277442028, -9.159187148603461, 0.0]","[0.0, 0.0, -2.9033272036484727]","[0.5, 0.0, -0.011547991209382415]"
41.578,"[4.055351146917886, -9.18268016119257, 0.0]","[0.0, 0.0, -2.905357680053261]","[0.5, 0.0, -0.01120791084007311]"
41.778,"[3.958081824321309, -9.205979986358939, 0.0]","[0.0, 0.0, -2.9073589616930433]","[0.5, 0.0, -0.010875286983064747]"
41.978,"[3.8607674440823097, -9.229093537043092, 0.0]","[0.0, 0.0, -2.9093239166470592]","[0.5, 0.0, -0.010553637787475359]"
42.178,"[3.763412176628106, -9.252026359857128, 0.0]","[0.0, 0.0, -2.9112284608696264]","[0.5, 0.0, -0.010250571545741405]"
42.378,"[3.6660190971294297, -9.274782117894395, 0.0]","[0.0, 0.0, -2.913066201003616]","[0.5, 0.0, -0.009967905525045895]"
42.578,"[3.568589913562355, -9.297364897600186, 0.0]","[0.0, 0.0, -2.9148415575373257]","[0.5, 0.0, -0.009703100649629981]"
42.778,"[3.4711252936291497, -9.319780385751912, 0.0]","[0.0, 0.0, -2.916559550093011]","[0.5, 0.0, -0.009456563554169328]"
42.978,"[3.3736260044158892, -9.342032519462812, 0.0]","[0.0, 0.0, -2.918222528806333]","[0.5, 0.0, -0.009227468007433704]"
43.178,"[3.276092649911766, -9.364125252809192, 0.0]","[0.0, 0.0, -2.9198353515208995]","[0.5, 0.0, -0.00901481626713192]"
43.379,"[3.1780372007884314, -9.38617191140396, 0.0]","[0.0, 0.0, -2.92141192954747]","[0.5, 0.0, -0.008816318973380977]"
43.579,"[3.080437846448669, -9.40795675815993, 0.0]","[0.0, 0.0, -2.9229393120621103]","[0.5, 0.0, -0.008633793342395312]"
43.779,"[2.982806686236418, -9.42959327725308, 0.0]","[0.0, 0.0, -2.9244301600153544]","[0.5, 0.0, -0.008465258648936169]"
43.979,"[2.8851440875313576, -9.45108440753498, 0.0]","[0.0, 0.0, -2.9258899190003183]","[0.5, 0.0, -0.008309661066575824]"
44.179,"[2.787450703793222, -9.472432951615708, 0.0]","[0.0, 0.0, -2.9273208419352614]","[0.5, 0.0, -0.008167269779459783]"
44.379,"[2.6897269020710852, -9.493641461297516, 0.0]","[0.0, 0.0, -2.928723399966886]","[0.5, 0.0, -0.008038647273423159]"
44.58,"[2.5914842697062492, -9.514817377448955, 0.0]","[0.0, 0.0, -2.9301142923719654]","[0.5, 0.0, -0.007921113099184883]"
44.78,"[2.493701668628507, -9.535752015373872, 0.0]","[0.0, 0.0, -2.9314727151199684]","[0.5, 0.0, -0.00781897319571394]"
44.98,"[2.395890624645246, -9.556553097669443, 0.0]","[0.0, 0.0, -2.9328124654545076]","[0.5, 0.0, -0.007730712463382837]"
45.18,"[2.2980518430343895, -9.577222367641568, 0.0]","[0.0, 0.0, -2.93413648511821]","[0.5, 0.0, -0.007656714042186241]"
45.38,"[2.2001852646296505, -9.597761066757178, 0.0]","[0.0, 0.0, -2.9354441350755405]","[0.5, 0.0, -0.007598611027888502]"
45.58,"[2.1022910170448563, -9.618170559744783, 0.0]","[0.0, 0.0, -2.9367405260759782]","[0.5, 0.0, -0.0075566784170218336]"
45.78,"[2.0043695815995, -9.6384519959407, 0.0]","[0.0, 0.0, -2.9380252756987506]","[0.5, 0.0, -0.007533012689334972]"
45.98,"[1.9064206154678915, -9.658605747400665, 0.0]","[0.0, 0.0, -2.939299962672019]","[0.5, 0.0, -0.007529502447806324]"
46.18,"[1.808445215882063, -9.678632068993869, 0.0]","[0.0, 0.0, -2.9405722940992294]","[0.5, 0.0, -0.007546523352972568]"
46.381,"[1.7099542945034512, -9.698630053604225, 0.0]","[0.0, 0.0, -2.9418598980277006]","[0.5, 0.0, -0.007584568112951073]"
46.581,"[1.6119252839822211, -9.718400617494021, 0.0]","[0.0, 0.0, -2.9431410253737167]","[0.5, 0.0, -0.007650692700337913]"
46.781,"[1.5138689501196827, -9.738042209054097, 0.0]","[0.0, 0.0, -2.9444266254838247]","[0.5, 0.0, -0.007747727479602817]"
46.981,"[1.4157883446386317, -9.757553235380684, 0.0]","[0.0, 0.0, -2.945746072320369]","[0.5, 0.0, -0.007873121306034703]"
47.181,"[1.3176841366596306, -9.776931014197466, 0.0]","[0.0, 0.0, -2.9471218274713653]","[0.5, 0.0, -0.008029408275743855]"
47.381,"[1.2195539983166752, -9.796173125337686, 0.0]","[0.0, 0.0, -2.948551891292949]","[0.5, 0.0, -0.008228896025342403]"
47.581,"[1.1213975843847857, -9.815278095310193, 0.0]","[0.0, 0.0, -2.95002916525647]","[0.5, 0.0, -0.008488697449310488]"
47.781,"[1.0232130082951445, -9.834239695895578, 0.0]","[0.0, 0.0, -2.9515606700675097]","[0.5, 0.0, -0.008824550663649334]"
47.981,"[0.9249963930359404, -9.853051223023176, 0.0]","[0.0, 0.0, -2.9531903350263806]","[0.5, 0.0, -0.009250771407290958]"
48.181,"[0.8267468717423, -9.871704139463478, 0.0]","[0.0, 0.0, -2.9549398163765677]","[0.5, 0.0, -0.00980306403307698]"
48.381,"[0.7284660157892995, -9.890187184479338, 0.0]","[0.0, 0.0, -2.9568100073616526]","[0.5, 0.0, -0.010542169044136738]"
48.581,"[0.6301525368260572, -9.908485055133772, 0.0]","[0.0, 0.0, -2.958832116239726]","[0.5, 0.0, -0.011554993405159619]"
48.781,"[0.5318024946986186, -9.92657949004723, 0.0]","[0.0, 0.0, -2.961068506533672]","[0.5, 0.0, -0.012990188672285094]"
48.981,"[0.4334091439905881, -9.944442710870211, 0.0]","[0.0, 0.0, -2.9636261456351565]","[0.5, 0.0, -0.015129217170240582]"
49.181,"[0.3349639381482723, -9.962032301600038, 0.0]","[0.0, 0.0, -2.966693446714904]","[0.5, 0.0, -0.01858760933900938]"
49.381,"[0.23645365982814207, -9.979280552266342, 0.0]","[0.0, 0.0, -2.9706524956406897]","[0.5, 0.0, -0.025016310139535803]"
49.581,"[0.1378514945539025, -9.99606177700487, 0.0]","[0.0, 0.0, -2.976463878262793]","[0.5, 0.0, -0.040834994568362724]"
49.782,"[0.038598732993508335, -10.012160172814225, 0.0]","[0.0, 0.0, -2.9863608748431796]","[0.5, 0.0, -0.05543356823601842]"
49.982,"[-0.06033646121248402, -10.02712216846247, 0.0]","[0.0, 0.0, -2.9971982738642766]","[0.5, 0.0, -0.05543356823601842]"
50.182,"[-0.1594292083889351, -10.041010021563112, 0.0]","[0.0, 0.0, -3.008023640400576]","[0.5, 0.0, -0.05543356823601842]"
50.382,"[-0.2586676535333519, -10.053822133301962, 0.0]","[0.0, 0.0, -3.018839435371716]","[0.5, 0.0, -0.05543356823601842]"
50.582,"[-0.35804004706728176, -10.065557383899336, 0.0]","[0.0, 0.0, -3.0296480457265034]","[0.5, 0.0, -0.05543356823601842]"
50.782,"[-0.4575353179148034, -10.076214357630784, 0.0]","[0.0, 0.0, -3.0404426770669013]","[0.5, 0.0, -0.05543356823601842]"
50.982,"[-0.557141630567648, -10.085791711868898, 0.0]","[0.0, 0.0, -3.0512348037856545]","[0.5, 0.0, -0.05543356823601842]"
51.182,"[-0.6568480757944111, -10.094287767926582, 0.0]","[0.0, 0.0, -3.0620274613384795]","[0.5, 0.0, -0.05543356823601842]"
51.382,"[-0.7566422562880544, -10.101699493212523, 0.0]","[0.0, 0.0, -3.072816089752161]","[0.5, 0.0, -0.05543356823601842]"
51.582,"[-0.8565071234278909, -10.10802714876562, 0.0]","[0.0, 0.0, -3.0836383279370803]","[0.5, 0.0, -0.05543356823601842]"
51.782,"[-0.9564308927839977, -10.113268056995786, 0.0]","[0.0, 0.0, -3.0944907793215153]","[0.5, 0.0, -0.05543356823601842]"
51.983,"[-1.0569060378399349, -10.117443209019655, 0.0]","[0.0, 0.0, -3.1054043490048038]","[0.5, 0.0, -0.05543356823601842]"
