time,position,rotation,velocity
22.576,"[10.135161798851371, 2.509569334870465, 0.0]","[0.0, 0.0, 0.7030045941839256]","[0.5, 0.0, -0.35385823527521393]"
22.776,"[10.214063605570326, 2.571885460294462, 0.0]","[0.0, 0.0, 0.6337584263329972]","[0.5, 0.0, -0.3381360810551736]"
22.976,"[10.296959701244301, 2.6287083811650054, 0.0]","[0.0, 0.0, 0.5675996219497207]","[0.5, 0.0, -0.3232571885491255]"
23.176,"[10.383332018074011, 2.6800435007225962, 0.0]","[0.0, 0.0, 0.5043867318891891]","[0.5, 0.0, -0.3091066673647789]"
23.376,"[10.472695379892544, 2.7259344856344425, 0.0]","[0.0, 0.0, 0.4439939186937651]","[0.5, 0.0, -0.2958558145745624]"
23.576,"[10.564617965501782, 2.766458288528117, 0.0]","[0.0, 0.0, 0.3863376400288334]","[0.5, 0.0, -0.2832680595954771]"
23.776,"[10.658664855134738, 2.80171763555208, 0.0]","[0.0, 0.0, 0.330992922584978]","[0.5, 0.0, -0.2712861590431674]"
23.976,"[10.754439000052763, 2.831825815599861, 0.0]","[0.0, 0.0, 0.2780475891943448]","[0.5, 0.0, -0.25993833706583375]"
24.176,"[10.851607229835983, 2.8569308489299665, 0.0]","[0.0, 0.0, 0.2273583361606529]","[0.5, 0.0, -0.24918343992385422]"
24.376,"[10.949882628951398, 2.877181650429445, 0.0]","[0.0, 0.0, 0.17873701598212566]","[0.5, 0.0, -0.23896834822820737]"
24.576,"[11.049006620969454, 2.8927321213689194, 0.0]","[0.0, 0.0, 0.13213246153680858]","[0.5, 0.0, -0.229279140887949]"
24.776,"[11.148736141174794, 2.903739097027577, 0.0]","[0.0, 0.0, 0.08743178783792037]","[0.5, 0.0, -0.22008447726391242]"
24.976,"[11.248857669181458, 2.9103615366172746, 0.0]","[0.0, 0.0, 0.04452747080118223]","[0.5, 0.0, -0.2113546736971365]"
25.176,"[11.349168890487068, 2.9127568523808165, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, -0.2031028392926073]"
25.376,"[11.449480600710663, 2.9111108111725637, 0.0]","[0.0, 0.0, -0.03594594545909612]","[0.5, 0.0, -0.19528452227224108]"
25.576,"[11.54963367891384, 2.9055848922974934, 0.0]","[0.0, 0.0, -0.07418827661262388]","[0.5, 0.0, -0.1877494506430669]"
25.776,"[11.649460918329508, 2.896286193565404, 0.0]","[0.0, 0.0, -0.11111935631576106]","[0.5, 0.0, -0.18054013041103706]"
25.977,"[11.749361197262882, 2.883314216930834, 0.0]","[0.0, 0.0, -0.1468630714951355]","[0.5, 0.0, -0.17364794370044995]"
26.177,"[11.848233242619228, 2.8669448357990825, 0.0]","[0.0, 0.0, -0.1811424574251771]","[0.5, 0.0, -0.16712005773783606]"
26.377,"[11.946492703894368, 2.847269260636391, 0.0]","[0.0, 0.0, -0.21413366976189702]","[0.5, 0.0, -0.16092657549981057]"
26.576999999999998,"[12.044058849658867, 2.8244289857895506, 0.0]","[0.0, 0.0, -0.24591902990857872]","[0.5, 0.0, -0.15504651319199805]"
26.777,"[12.140865217483816, 2.79855959079701, 0.0]","[0.0, 0.0, -0.2765347508127036]","[0.5, 0.0, -0.14947304834737934]"
26.977,"[12.236851102723207, 2.769794334765834, 0.0]","[0.0, 0.0, -0.30600523325566487]","[0.5, 0.0, -0.1442030294470807]"
27.177,"[12.331975044591864, 2.738257388539039, 0.0]","[0.0, 0.0, -0.3344261806571751]","[0.5, 0.0, -0.13921245817443223]"
27.377,"[12.426171084102696, 2.704073650453026, 0.0]","[0.0, 0.0, -0.3618202489383007]","[0.5, 0.0, -0.13449792581389097]"
27.576999999999998,"[12.51940612738357, 2.667372547945229, 0.0]","[0.0, 0.0, -0.38823453398514335]","[0.5, 0.0, -0.1300507684043003]"
27.777,"[12.611640728057738, 2.6282685566966033, 0.0]","[0.0, 0.0, -0.4137867860905158]","[0.5, 0.0, -0.12584026338973722]"
27.977,"[12.702851609179627, 2.586856433582375, 0.0]","[0.0, 0.0, -0.43850800073472973]","[0.5, 0.0, -0.1218628457976097]"
28.177,"[12.793018896564854, 2.5432323851581375, 0.0]","[0.0, 0.0, -0.46242617326551927]","[0.5, 0.0, -0.11811109797825786]"
28.377,"[12.882109320044027, 2.4974973033092662, 0.0]","[0.0, 0.0, -0.4856934976804167]","[0.5, 0.0, -0.11454671080904395]"
28.576999999999998,"[12.970118081013606, 2.4497415877131417, 0.0]","[0.0, 0.0, -0.5083135823743914]","[0.5, 0.0, -0.1111760546340104]"
28.777,"[13.057033662370767, 2.400043193367787, 0.0]","[0.0, 0.0, -0.5303138614361593]","[0.5, 0.0, -0.10799607973778727]"
28.977,"[13.14284891147734, 2.3484799993391827, 0.0]","[0.0, 0.0, -0.5517041414384712]","[0.5, 0.0, -0.1050103812692433]"
29.177,"[13.227559019486973, 2.2951242016238504, 0.0]","[0.0, 0.0, -0.5725148373127952]","[0.5, 0.0, -0.10220497256251197]"
