y_truth,y_pred
0.0,0.01749214
0.0,-0.0047521833
-1.0913646,-0.85469556
-0.9936662,-0.9722351
-0.15592849,-0.22274767
-1.7814372,-1.5389985
0.42321485,0.34117964
0.0,0.042538363
0.0,0.019031812
0.0,-0.005440142
-1.1042389,-0.937052
-0.9936662,-0.9580029
-0.08927871,-0.14257687
-1.7589723,-1.5304639
0.41442087,0.34523478
0.0,0.04480127
0.0,0.019423012
0.0,-0.0053780247
-1.1106477,-0.9809094
-0.9936662,-0.9483025
-0.056269925,-0.096396714
-1.7365687,-1.5219727
0.4051931,0.34460866
0.0,0.045085076
0.0,0.019289762
0.0,-0.004970921
-1.1138525,-1.0019982
-0.9936662,-0.94232833
-0.03985133,-0.07284519
-1.7141964,-1.5128926
0.39574823,0.34025595
0.0,0.044293556
0.0,0.018924259
0.0,-0.004588628
-1.1154642,-1.0113605
-0.9936662,-0.9389024
-0.023835406,-0.062084097
-1.6918404,-1.5034044
0.386194,0.33353513
0.0,0.043152314
0.0,0.018473422
0.0,-0.0043851174
-1.116266,-1.0164627
-0.9936662,-0.9367696
-0.023835406,-0.05531558
-1.6694936,-1.4928714
0.37658504,0.3252288
0.0,0.041268032
0.0,0.018018076
0.0,-0.0043782927
-1.116691,-1.0175416
-0.9936662,-0.93621576
-0.023835406,-0.055135
-1.6471511,-1.4816295
0.36694843,0.3159064
0.0,0.039169904
0.0,0.017638294
0.0,-0.0042519625
-1.1168967,-1.0177245
-0.9936662,-0.93660605
-0.023835406,-0.056382697
-1.6248106,-1.4686518
0.35729784,0.30887932
0.0,0.037395637
0.0,0.0169221
0.0,-0.0039343257
-1.1169965,-1.0166122
-0.9936662,-0.9401094
-0.023835406,-0.055612486
-1.6024485,-1.4547331
0.34763083,0.30151242
0.0,0.035754528
0.0,0.016510801
0.0,-0.0036931597
-1.1170423,-1.0172216
-0.9936662,-0.942261
-0.023835406,-0.055091817
-1.5801089,-1.4402738
0.33797047,0.29391643
0.0,0.034217592
0.0,0.016229616
0.0,-0.003560776
-1.1170672,-1.0186456
-0.9936662,-0.9440005
-0.023835406,-0.05460595
-1.5577469,-1.4254527
0.32829934,0.28615287
0.0,0.03275994
0.0,0.016001334
0.0,-0.0035089366
-1.117059,-1.0204532
-0.9936662,-0.94564676
-0.023835406,-0.054064665
-1.535408,-1.4103703
0.31863877,0.27826816
0.0,0.03135718
0.0,0.015790606
0.0,-0.0035068616
-1.1170585,-1.0224426
-0.9936662,-0.9472742
-0.023835406,-0.053479288
-1.5130693,-1.3950945
0.3089793,0.27029902
0.0,0.029995974
0.0,0.01558245
0.0,-0.003535457
-1.1170403,-1.0245323
-0.9936662,-0.948889
-0.023835406,-0.05287267
-1.4907074,-1.379656
0.299312,0.26226535
0.0,0.02866828
0.0,0.015368903
0.0,-0.0035837311
-1.1170145,-1.0266721
-0.9936662,-0.95048785
-0.023835406,-0.052261647
-1.4683895,-1.3640633
0.28966668,0.2541483
0.0,0.027368981
0.0,0.015148615
0.0,-0.003648933
-1.1169778,-1.0288522
-0.9936662,-0.95206666
-0.023835406,-0.05166072
-0.1293288,-0.024907935
-0.5280643,-0.14720194
0.0,0.09775165
0.0,-0.03511387
0.0,-0.052732766
0.10191829,-1.4109302
1.0825312,1.2738284
-0.9802081,-0.4645959
-0.16876166,-0.036424555
-0.5062498,-0.19620782
0.0,0.11710243
0.0,-0.07874102
0.0,-0.053766035
0.0015340231,-0.33283326
1.0825312,1.3088651
-0.5939276,-0.24830188
-0.2046329,-0.08537277
-0.47035754,-0.34821442
0.0,0.074661374
0.0,-0.05919618
0.0,-0.04575032
-0.06001542,-0.09357798
1.0825312,1.2837688
-0.3963945,-0.048624728
-0.23763184,-0.10981324
-0.4270467,-0.47224215
0.0,0.040450726
0.0,-0.025421605
0.0,-0.026426427
-0.10397816,-0.12689075
1.0825312,1.2198775
-0.33410713,-0.06766777
-0.26772103,-0.13160294
-0.3778424,-0.5189388
0.0,0.016773146
0.0,-0.00085200556
0.0,-0.010941207
-0.1587318,-0.18570244
1.0825312,1.1472875
-0.9251203,-0.056045678
-0.2964101,-0.07064585
-0.32913944,-0.4592422
0.0,0.013125014
0.0,0.015948994
0.0,-0.01584977
-0.035422824,-0.29632342
1.0825312,1.0775867
1.4139119,-0.7338321
-0.33507562,-0.28199384
-0.30500087,-0.3255371
0.0,0.0048676245
0.0,-0.0032516196
0.0,-0.028979275
0.1030648,-0.036307264
1.0825312,1.1021978
0.6818296,1.3609872
-0.37618905,-0.43774238
-0.29747137,-0.34706667
0.0,-0.018348865
0.0,0.0058112824
0.0,0.009636587
0.17132097,-0.0652042
1.0825312,1.1215335
0.32753217,0.33167157
-0.4176028,-0.45206466
-0.298455,-0.33667985
0.0,-0.0143664405
0.0,0.004382195
0.0,0.011147195
-2.3750024,0.13109137
1.0825312,1.1145874
0.15350486,0.26908684
-0.4589317,-0.38800102
-0.30377364,-0.30374345
0.0,-0.0057940967
0.0,0.03556187
0.0,-0.0072347783
-2.3574743,-1.3889396
1.0825312,0.9443836
0.066368856,0.64008975
-0.5001941,-0.40295926
-0.3113221,-0.32280904
0.0,-0.013234541
0.0,0.046416022
0.0,0.01937307
-2.3483722,-1.7605841
1.0825312,0.9189453
0.022496298,0.66009575
-0.54134226,-0.42607614
-0.32002246,-0.3204584
0.0,-0.016322888
0.0,0.046417996
0.0,0.030840762
-2.3435752,-1.8315859
1.0825312,0.9365218
0.00033818846,0.6211061
-0.5824468,-0.4459802
-0.32934445,-0.32399768
0.0,-0.01454195
0.0,0.042399004
0.0,0.03545477
-2.3409595,-1.8370271
1.0825312,0.9571445
-0.023835406,0.5692435
-0.6235251,-0.46162066
-0.33901155,-0.33631825
0.0,-0.010319248
0.0,0.03760664
0.0,0.037542515
-2.3394387,-1.832919
1.0825312,0.96978295
-0.023835406,0.5134395
-0.6645877,-0.47642922
-0.34888017,-0.35164273
0.0,-0.005259484
0.0,0.033964075
0.0,0.038540103
-2.3385425,-1.8326628
1.0825312,0.97171116
-0.023835406,0.48627338
-0.70564044,-0.492006
-0.358877,-0.36246142
0.0,-0.000732407
0.0,0.031000674
0.0,0.039242707
-2.3379357,-1.8381368
1.0825312,0.96679735
-0.023835406,0.46818826
-0.7464692,-0.5104756
-0.3683694,-0.37611988
0.0,0.0022517852
0.0,0.02964554
0.0,0.040970698
-2.3539276,-1.8474933
1.0825312,0.95870936
-0.28559953,0.45159167
-0.78785163,-0.5138239
-0.37323087,-0.3853523
0.0,0.0028501414
0.0,0.026696924
0.0,0.04484214
-2.378982,-1.8417032
1.0825312,0.96835655
-0.1536296,0.240019
-0.8293114,-0.53700304
-0.37496847,-0.3932721
0.0,0.010587495
0.0,0.02704173
0.0,0.040524416
-2.3913984,-1.8523318
1.0825312,0.9573813
-0.08929411,0.3560739
-0.8707783,-0.56297004
-0.37514815,-0.38830188
0.0,0.010696705
0.0,0.026607702
0.0,0.04089094
0.18288213,-1.8718657
1.0825312,0.9505953
-0.057560515,0.4136216
-0.91224074,-0.5916155
-0.37451074,-0.50776225
0.0,0.048326377
0.0,0.024484592
0.0,0.032125086
0.17947152,-0.59755445
1.0825312,1.016699
-0.04042424,-0.009553846
-0.9536994,-0.6865978
-0.37344247,-0.5254267
0.0,0.043107685
0.0,0.006094832
0.0,0.008143924
0.1777199,-0.03462702
1.0825312,1.0680548
-0.023835406,-0.11723602
-0.9951551,-0.7792834
-0.37215212,-0.5002945
0.0,0.043506887
0.0,0.0069353348
0.0,-0.007499328
0.17683111,0.10589076
1.0825312,1.0714709
-0.023835406,-0.028763924
-1.0366088,-0.84075505
-0.37074596,-0.45511746
0.0,0.041161787
0.0,0.010362355
0.0,-0.01261694
0.17635156,0.11108635
1.0825312,1.0465451
-0.023835406,0.063958846
-1.0780622,-0.88723063
-0.36927947,-0.41633362
0.0,0.035089906
0.0,0.011901284
0.0,-0.0141638
0.17609961,0.09886417
1.0825312,1.0233841
-0.023835406,0.12465747
-1.119515,-0.9272717
-0.36778307,-0.39026028
0.0,0.02845538
0.0,0.01205883
0.0,-0.014597692
0.17600326,0.09256295
1.0825312,1.0060784
-0.023835406,0.15800108
-1.160967,-0.9645897
-0.36627668,-0.3752311
0.0,0.023009371
0.0,0.011955007
0.0,-0.014508694
0.17599742,0.09183896
1.0825312,0.9941307
-0.023835406,0.1727977
-1.2024186,-1.0009476
-0.36485168,-0.36757338
0.0,0.019143384
0.0,0.01209705
0.0,-0.014233105
0.17817621,0.09315853
1.0825312,0.98610175
0.01526578,0.17708853
-1.243875,-1.0379769
-0.36407587,-0.3651855
0.0,0.016642686
0.0,0.011088935
0.0,-0.013688229
0.18174042,0.090997554
1.0825312,0.9823165
-0.005388643,0.2170098
-1.2853341,-1.0736642
-0.3637292,-0.36377782
0.0,0.014661182
0.0,0.012163267
0.0,-0.012950122
0.1833686,0.09403201
1.0825312,0.97691923
-0.023835406,0.18601857
-1.3267947,-1.1079433
-0.36357963,-0.36340725
0.0,0.0149479695
0.0,0.012726909
0.0,-0.012937803
0.1841069,0.0965083
1.0825312,0.9751822
-0.023835406,0.15811005
-1.368256,-1.1428483
-0.36352056,-0.36344448
0.0,0.015403125
0.0,0.012701493
0.0,-0.013205126
0.18445954,0.09554821
1.0825312,0.9750354
-0.023835406,0.15217055
-1.4097583,-1.1778036
-0.3635067,-0.36352253
0.0,0.015625965
0.0,0.012639062
0.0,-0.0133553445
-2.395855,0.092647664
1.0825312,0.97432584
-0.023835406,0.14518462
-1.4511793,-0.92730665
-0.3635395,-0.2387034
0.0,0.027178768
0.0,0.03792032
0.0,-0.041727066
-2.3955634,-1.2337159
1.0825312,0.87849736
-0.023835406,0.54998493
-1.4926419,-0.92391765
-0.36360955,-0.2527705
0.0,0.011135023
0.0,0.025099985
0.0,0.008238549
-2.3954291,-1.695033
1.0825312,0.8599807
-0.023835406,0.53156203
-1.5341039,-0.93944556
-0.36369616,-0.25631756
0.0,0.008105885
0.0,0.015853308
0.0,0.03220151
-2.395365,-1.82415
1.0825312,0.8666961
-0.023835406,0.4953796
-1.5755662,-0.9482466
-0.3637895,-0.26191515
0.0,0.008361232
0.0,0.009796744
0.0,0.042655908
-2.395341,-1.8654232
1.0825312,0.875384
-0.023835406,0.46050137
-1.6170292,-0.95437664
-0.36388505,-0.2675593
0.0,0.010496508
0.0,0.0057266103
0.0,0.04722551
-2.3953388,-1.8828704
1.0825312,0.8793863
-0.023835406,0.43331802
-1.6584911,-0.9617111
-0.3639808,-0.27009505
0.0,0.013383489
0.0,0.002935307
0.0,0.048839197
-2.39534,-1.8926479
1.0825312,0.87879664
-0.023835406,0.413123
-1.6999534,-0.9715631
-0.36407575,-0.26927754
0.0,0.01640797
0.0,0.0008718055
0.0,0.04900399
-2.3953443,-1.8991454
1.0825312,0.8752328
-0.023835406,0.39750814
-0.40556177,-0.43513379
-0.10997907,0.13479254
0.0,0.014320124
0.0,-0.016715333
0.0,-0.05476059
0.81547946,0.9826078
1.0825312,1.2408442
-0.3420045,0.067091234
-0.43914402,-0.4414223
-0.068029694,0.0903395
0.0,0.03175274
0.0,-0.002495693
0.0,-0.05514674
0.7809089,0.89424884
1.0825312,1.1832392
-0.23643434,0.022763073
-0.47090667,-0.433788
-0.022075428,0.040366087
0.0,0.018243339
0.0,-0.0014279895
0.0,-0.043803036
0.7553021,0.8122621
1.0825312,1.1282156
-0.21133763,0.03452354
-0.50078374,-0.43760222
0.027492534,0.05293448
0.0,0.002923105
0.0,-0.0050143637
0.0,-0.033728987
0.7135535,0.77082205
1.0825312,1.0895461
1.4103895,0.02521216
-0.5329526,-0.49918482
0.07137763,-0.021047635
0.0,0.01900014
0.0,-0.027675964
0.0,-0.034122594
0.84193903,0.5585023
1.0825312,1.1087798
0.6877513,1.4656464
-0.57060444,-0.5276836
0.10081541,0.041498955
0.0,0.008546878
0.0,-0.03212895
0.0,-0.008984271
0.90903175,0.7129559
1.0825312,1.0636411
0.30833733,0.32544458
-0.6100283,-0.53267646
0.122706935,0.08787739
0.0,0.010079283
0.0,-0.03331708
0.0,-0.0012984611
0.9403136,0.919287
1.0825312,1.0916946
0.13206552,0.05682978
-0.650099,-0.5577249
0.14095183,0.13090944
0.0,0.016658586
0.0,-0.027164407
0.0,-0.0057053734
0.95499414,1.0055184
1.0825312,1.1084481
0.04964597,0.01720899
-0.690471,-0.57952774
0.15747671,0.1729239
0.0,0.02225544
0.0,-0.021704458
0.0,-0.01388371
0.9619024,1.0287642
1.0825312,1.1086435
0.011003132,0.04943328
-0.73091656,-0.6051454
0.17316471,0.20565513
0.0,0.02305035
0.0,-0.019304477
0.0,-0.021899294
0.96515846,1.0306306
1.0825312,1.1025484
-0.0071176845,0.07423508
-0.77141416,-0.6379996
0.18846501,0.2289988
0.0,0.020365242
0.0,-0.01873374
0.0,-0.028220586
0.96669847,1.0252982
1.0825312,1.0930339
-0.023835406,0.09161447
-0.811935,-0.67703146
0.20358075,0.24747895
0.0,0.016055655
0.0,-0.019079793
0.0,-0.032521136
0.96742404,1.0195458
1.0825312,1.0821868
-0.023835406,0.092236534
-0.85246736,-0.7218654
0.2186086,0.2607549
0.0,0.011558164
0.0,-0.020033963
0.0,-0.03496235
0.96777904,1.015005
1.0825312,1.0719142
-0.023835406,0.10675576
-0.89300585,-0.76872414
0.23359421,0.27338582
0.0,0.007404413
0.0,-0.02126662
0.0,-0.035995357
0.9679553,1.0135711
1.0825312,1.0617993
-0.023835406,0.114487246
-0.9335462,-0.820123
0.24855855,0.28965634
0.0,0.0029100962
0.0,-0.02164413
0.0,-0.033812344
0.9680326,1.0192477
1.0825312,1.056739
-0.023835406,0.12534931
-0.97412866,-0.8689167
0.26352707,0.30212957
0.0,0.0006283447
0.0,-0.021836005
0.0,-0.032915648
0.96808255,1.0217338
1.0825312,1.0560579
-0.023835406,0.13022676
-1.0146719,-0.9156816
0.27847475,0.31395358
0.0,-0.00065075234
0.0,-0.02205507
0.0,-0.032598734
0.96811616,1.0230143
1.0825312,1.0563705
-0.023835406,0.13323022
-1.0552151,-0.9616909
0.29341835,0.32590228
0.0,-0.001552064
0.0,-0.022291057
0.0,-0.032442898
0.96812487,1.0238423
1.0825312,1.0569719
-0.023835406,0.13555762
-1.0957586,-1.0075186
0.3083591,0.33796683
0.0,-0.0023070425
0.0,-0.02250762
0.0,-0.032296337
0.96814406,1.0243833
1.0825312,1.0577048
-0.023835406,0.13756955
-1.136303,-1.0534027
0.32329747,0.35006118
0.0,-0.003009852
0.0,-0.022682786
0.0,-0.03209923
0.9681628,1.024703
1.0825312,1.0585184
-0.023835406,0.13937527
-1.1768879,-1.0994397
0.33824816,0.36214143
0.0,-0.0036994517
0.0,-0.02280569
0.0,-0.03182799
0.9681707,1.0248151
1.0825312,1.059389
-0.023835406,0.14102216
-1.2174321,-1.1456536
0.35318094,0.3742003
0.0,-0.0043900125
0.0,-0.022874847
0.0,-0.0314792
0.9681914,1.0247041
1.0825312,1.0602568
-0.023835406,0.1425108
-1.2579775,-1.192075
0.36811072,0.38623488
0.0,-0.005094886
0.0,-0.022886362
0.0,-0.03103957
0.9682127,1.0244194
1.0825312,1.0611364
-0.023835406,0.14389415
-1.2985638,-1.2386843
0.38305143,0.39825723
0.0,-0.0058119595
0.0,-0.022840943
0.0,-0.030514564
0.968237,1.0239632
1.0825312,1.0620154
-0.023835406,0.14517389
-1.3391098,-1.2854729
0.39797172,0.41028717
0.0,-0.006538864
0.0,-0.022740055
0.0,-0.029909749
0.96827555,1.0233384
1.0825312,1.0628767
-0.023835406,0.14635274
-1.379657,-1.3323761
0.41288406,0.42232168
0.0,-0.0072737
0.0,-0.022586327
0.0,-0.029232409
0.9683383,1.0225621
1.0825312,1.0637106
-0.023835406,0.14742458
-1.420207,-1.3793603
0.42777967,0.43436655
0.0,-0.008013677
0.0,-0.02238157
0.0,-0.028488513
0.96806747,1.0216522
1.0825312,1.0644963
-0.10754381,0.14839283
-1.460658,-1.4285315
0.4434934,0.46725425
0.0,-0.011166491
0.0,-0.022096552
0.0,-0.02793222
0.9601257,1.0316881
1.0825312,1.0636541
-0.06252563,0.056244355
-1.5009791,-1.4815903
0.46014675,0.47144142
0.0,-0.010667495
0.0,-0.020789444
0.0,-0.027337987
0.95643014,1.0169046
1.0825312,1.0710082
-0.04161731,0.1393416
-1.5412371,-1.5245622
0.47723702,0.48096672
0.0,-0.011798609
0.0,-0.020542003
0.0,-0.027203303
0.95470464,1.00566
1.0825312,1.0684961
-0.023835406,0.15555072
-1.5814648,-1.5677503
0.4945303,0.48977193
0.0,-0.012533378
0.0,-0.020769164
0.0,-0.026447244
0.95389557,0.99814796
1.0825312,1.066928
-0.023835406,0.16828899
-1.6216784,-1.6117123
0.5119184,0.50267625
0.0,-0.013455726
0.0,-0.020998243
0.0,-0.025281426
0.95352864,0.9956585
1.0825312,1.0648955
-0.023835406,0.15954965
-1.6618857,-1.6570485
0.52935076,0.51631206
0.0,-0.014053807
0.0,-0.020959988
0.0,-0.023964535
0.953358,0.9939128
1.0825312,1.0642842
-0.023835406,0.15669055
-1.7020895,-1.7025155
0.5468028,0.5307665
0.0,-0.014602248
0.0,-0.020727403
0.0,-0.022721972
0.95326847,0.99230623
1.0825312,1.0638942
-0.023835406,0.15532985
-1.7422922,-1.7478596
0.5642641,0.54561555
0.0,-0.015169945
0.0,-0.020398442
0.0,-0.021574333
0.95324194,0.99075085
1.0825312,1.0636272
-0.023835406,0.15480152
-1.7824948,-1.7929171
0.58172953,0.56049746
0.0,-0.015775051
0.0,-0.020003188
0.0,-0.02049049
0.95323443,0.9892492
1.0825312,1.0633392
-0.023835406,0.15456505
-1.8226964,-1.8375602
0.59919584,0.5752326
0.0,-0.01641674
0.0,-0.019562244
0.0,-0.019438881
0.9532161,0.9877466
1.0825312,1.0629123
-0.023835406,0.15438543
-1.8628981,-1.8812426
0.6166623,0.58942604
0.0,-0.017065506
0.0,-0.01906151
0.0,-0.018387549
0.9532256,0.98610014
1.0825312,1.0620193
-0.023835406,0.15358028
-1.9031004,-1.9244647
0.6341285,0.6034516
0.0,-0.017797388
0.0,-0.018547565
0.0,-0.01734138
0.9532389,0.9845629
1.0825312,1.060621
-0.023835406,0.15317945
-1.9433025,-1.9670979
0.6515936,0.6172799
0.0,-0.01857074
0.0,-0.018027578
0.0,-0.016292248
0.95322794,0.9831475
1.0825312,1.0587883
-0.023835406,0.15294136
